"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1111,"1","Благодарю за оперативное решение проблемы ! ","2025-05-10T22:11:08.762491Z",3381812,4.191,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:11:08.762491Z","","","","",""
1112,"1","Прекрасный специалист! Побольше таких","2025-05-10T22:11:14.673945Z",3461991,2.842,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:11:14.673945Z","","","","",""
1113,"1","Спасибо ","2025-05-10T22:11:17.169492Z",3551430,1.568,5,"Вопрос решен","2025-05-10T22:11:17.169492Z","","","","",""
1114,"1","пересчет, и скорость 
","2025-05-10T22:11:26.287855Z",3572768,2.997,1,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:11:26.287855Z","","","","",""
1115,"1","Спасибо за обновление покраски стен","2025-05-10T22:11:31.515721Z",3584536,4.483,5,"Вопрос решен","2025-05-10T22:11:31.515721Z","","","","",""
1116,"1","выполнили быстро","2025-05-10T22:11:35.113431Z",3596020,2.776,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:11:35.113431Z","","","","",""
1117,"1","Спасибо! ","2025-05-10T22:11:37.992021Z",3617808,1.983,5,"Вопрос решен","2025-05-10T22:11:37.992021Z","","","","",""
1118,"1","спасибо управляющей компании за то что  прислали грамотного специалиста и быстро отреагировали на заявку ","2025-05-10T22:11:51.152463Z",3627490,12.332,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:11:51.152463Z","","","","",""
1119,"1","спасибо 
","2025-05-10T22:11:55.239044Z",3657819,2.749,5,"Вопрос решен","2025-05-10T22:11:55.239044Z","","","","",""
1120,"1","Спасибо ","2025-05-10T22:11:58.853832Z",3691620,2.043,5,"Вопрос решен","2025-05-10T22:11:58.853832Z","","","","",""
1121,"1","Решили мой вопрос. Спасибо! ","2025-05-10T22:12:01.875140Z",3695420,1.736,5,"Вопрос решен","2025-05-10T22:12:01.875140Z","","","","",""
1122,"1","Очень радует работа УК. Оперативно! Спасибо!","2025-05-10T22:12:06.259059Z",3716702,3.367,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:12:06.259059Z","","","","",""
1123,"1","Все исправили ","2025-05-10T22:12:09.673602Z",3726842,2.515,5,"Вопрос решен","2025-05-10T22:12:09.673602Z","","","","",""
1124,"1","спасибо за оперативную работу ","2025-05-10T22:12:16.113642Z",3745025,5.514,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:12:16.113642Z","","","","",""
1125,"1","Выполнили отлично , обработка заявки была слишком дорогой ","2025-05-10T22:12:28.371313Z",3749719,9.653,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T22:12:28.372315Z","","","","",""
1126,"1","спасибо большое! теперь не скрипят ","2025-05-10T22:12:35.642971Z",3751364,6.251,5,"Вопрос решен","2025-05-10T22:12:35.642971Z","","","","",""
1127,"1","спасибо","2025-05-10T22:12:39.825115Z",3766183,2.57,5,"Вопрос решен","2025-05-10T22:12:39.825115Z","","","","",""
1128,"1","Спасибо!","2025-05-10T22:12:42.449568Z",3770102,1.7,5,"Вопрос решен","2025-05-10T22:12:42.449568Z","","","","",""
1129,"1","Норм","2025-05-10T22:12:44.730876Z",3773834,1.406,1,"Вопрос решен","2025-05-10T22:12:44.730876Z","","","","",""
1130,"1","спасибо. все прошло очень хорошо","2025-05-10T22:12:49.957473Z",3791959,4.413,5,"Вопрос решен","2025-05-10T22:12:49.957473Z","","","","",""
1131,"1","Спасибо, пришли все поменяли за 10 минут ","2025-05-10T22:12:54.199660Z",3797804,3.203,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:12:54.199660Z","","","","",""
1132,"1","Все очень оперативно ","2025-05-10T22:12:56.894465Z",3799741,1.901,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:12:56.894465Z","","","","",""
1133,"1","Огромное спасибо.","2025-05-10T22:12:59.392677Z",3802024,1.468,5,"Вопрос решен","2025-05-10T22:12:59.392677Z","","","","",""
1134,"1","Все отлично! Спасибо.","2025-05-10T22:13:02.016742Z",3805876,1.304,5,"Вопрос решен","2025-05-10T22:13:02.016742Z","","","","",""
1135,"1","Хороший мастер","2025-05-10T22:13:08.707018Z",3812092,2.413,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:13:08.707018Z","","","","",""
1136,"1","Спасибо за оперативность! 
","2025-05-10T22:13:13.555987Z",3815412,4.068,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:13:13.555987Z","","","","",""
1137,"1","выполнена

","2025-05-10T22:13:16.880568Z",3820641,2.242,5,"Вопрос решен","2025-05-10T22:13:16.880568Z","","","","",""
1138,"1","Все супер, Мастер 👍","2025-05-10T22:13:21.813441Z",3828569,3.907,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:13:21.813441Z","","","","",""
1139,"1","Благодарю ребят.","2025-05-10T22:13:29.277799Z",3829748,6.671,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:13:29.277799Z","","","","",""
1140,"1","Спасибо большое ","2025-05-10T22:13:32.827020Z",3831509,1.53,5,"Вопрос решен","2025-05-10T22:13:32.827020Z","","","","",""
1141,"1","спасибо","2025-05-10T22:13:38.295414Z",3831883,4.357,5,"Вопрос решен","2025-05-10T22:13:38.295414Z","","","","",""
1142,"1","Спасибо!","2025-05-10T22:13:40.882201Z",3832952,1.672,5,"Вопрос решен","2025-05-10T22:13:40.882201Z","","","","",""
1143,"1","Проблема решена, ручки на окна поставили.
Спасибо за обратную связь!","2025-05-10T22:14:16.212141Z",3834081,34.492,5,"Вопрос решен","2025-05-10T22:14:16.212141Z","","","","",""
1144,"1","Благодарю за проделанную работу! ","2025-05-10T22:14:21.618092Z",3835748,3.114,5,"Вопрос решен","2025-05-10T22:14:21.618092Z","","","","",""
1145,"1","надеюсь и причину устранили, а то после первого дождя будет тоже самое..","2025-05-10T22:14:31.939404Z",3835874,9.444,5,"Вопрос решен","2025-05-10T22:14:31.939404Z","","","","",""
1146,"1","Спасибо, всё чётко.","2025-05-10T22:14:34.204248Z",3839647,1.38,5,"Вопрос решен","2025-05-10T22:14:34.204248Z","","","","",""
1147,"1","Благодарю ","2025-05-10T22:14:37.257858Z",3840353,2.001,5,"Вопрос решен","2025-05-10T22:14:37.257858Z","","","","",""
1148,"1","Спасибо Сергей ! ))))","2025-05-10T22:14:43.009170Z",3841026,2.649,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:14:43.009170Z","","","","",""
1149,"1","Михаил отличный мастер своего дела. Сделал быстро, чисто, дал рекомендации)","2025-05-10T22:15:01.723233Z",3842440,13.177,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:15:01.723233Z","","","","",""
1150,"1","хоть что то сделали 👍👏","2025-05-10T22:15:09.159213Z",3842790,6.571,5,"Вопрос решен","2025-05-10T22:15:09.159213Z","","","","",""
1151,"1","спасибо)","2025-05-10T22:15:13.045183Z",3843760,2.402,5,"Вопрос решен","2025-05-10T22:15:13.045183Z","","","","",""
1152,"1","профессионально, быстро. очень приятный мастер","2025-05-10T22:15:22.111462Z",3844645,8.04,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:15:22.111462Z","","","","",""
1153,"1","спасибо! ","2025-05-10T22:15:37.443160Z",3846820,14.028,5,"Вопрос решен","2025-05-10T22:15:37.443160Z","","","","",""
1154,"1","Спасибо, вопрос решили, всё стало нормально ","2025-05-10T22:15:47.243164Z",3846831,7.345,5,"Вопрос решен","2025-05-10T22:15:47.243164Z","","","","",""
1155,"1","Татьяна Владимировна большое вам спасибо!!!! ","2025-05-10T22:15:54.489715Z",3848236,5.5,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:15:54.489715Z","","","","",""
1156,"1","спасибо! ","2025-05-10T22:15:59.774999Z",3850021,4.069,5,"Вопрос решен","2025-05-10T22:15:59.774999Z","","","","",""
1157,"1","спасибо за  быстрый ответ! 


","2025-05-10T22:16:09.107270Z",3850118,8.151,1,"не относится ни к одному из пунктов","2025-05-10T22:16:09.107270Z","","","","",""
1158,"1","Огромное спасибо вам от всего подъезда!!!   )))))","2025-05-10T22:16:14.676363Z",3852179,4.468,5,"Вопрос решен","2025-05-10T22:16:14.676363Z","","","","",""
1159,"1","спасибо!)","2025-05-10T22:16:17.003975Z",3852743,1.417,5,"Вопрос решен","2025-05-10T22:16:17.003975Z","","","","",""
1160,"1","спасибо ","2025-05-10T22:16:19.467463Z",3852975,1.524,5,"Вопрос решен","2025-05-10T22:16:19.467463Z","","","","",""
1161,"1","Все отлично ","2025-05-10T22:16:22.018156Z",3854073,1.599,5,"Вопрос решен","2025-05-10T22:16:22.018156Z","","","","",""
1162,"1","свершилось","2025-05-10T22:16:26.892752Z",3856028,3.638,1,"не относится ни к одному из пунктов","2025-05-10T22:16:26.892752Z","","","","",""
1163,"1","Кнопка лифта 6 этажа в грузовом лифте до сих пор не работает.","2025-05-10T22:16:34.670696Z",3858246,6.926,1,"не относится ни к одному из пунктов","2025-05-10T22:16:34.670696Z","","","","",""
1164,"1","Спасибо мастеру ","2025-05-10T22:16:38.380544Z",3859764,2.771,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:16:38.380544Z","","","","",""
1165,"1","спасибо, Вам, среагировали оперативно/быстро, а так же всё время были на связи🤝","2025-05-10T22:16:47.203147Z",3859780,7.897,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T22:16:47.203147Z","","","","",""
1166,"1","Среагировали быстро, благодарю ","2025-05-10T22:16:53.415658Z",3860248,4.999,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:16:53.415658Z","","","","",""
1167,"1","Спасибо за оперативность!","2025-05-10T22:16:58.305806Z",3860900,3.829,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:16:58.305806Z","","","","",""
1168,"1","Кнопки все вываливаются","2025-05-10T22:17:05.754366Z",3861485,6.31,1,"не относится ни к одному из пунктов","2025-05-10T22:17:05.754366Z","","","","",""
1169,"1","Отличный мастер!","2025-05-10T22:17:10.711027Z",3862448,3.067,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:17:10.711027Z","","","","",""
1170,"1","БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ","2025-05-10T22:17:16.536051Z",3862765,3.7,1,"не относится ни к одному из пунктов","2025-05-10T22:17:16.536051Z","","","","",""
1171,"1","Спасибо! По крайней мере, по ночам пока шума не слышно.","2025-05-10T22:17:24.091939Z",3863351,6.39,5,"Вопрос решен","2025-05-10T22:17:24.091939Z","","","","",""
1172,"1","Быстро ","2025-05-10T22:17:28.828910Z",3863609,2.738,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:17:28.828910Z","","","","",""
1173,"1","Спасибо за своевременное выполнение заявки...","2025-05-10T22:17:48.409027Z",3866829,17.907,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:17:48.409027Z","","","","",""
1174,"1","все сделали быстро. спасибо ","2025-05-10T22:17:57.220141Z",3866867,7.768,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:17:57.220141Z","","","","",""
1175,"1","всё отлично 👍","2025-05-10T22:18:00.704493Z",3868883,2.456,5,"Вопрос решен","2025-05-10T22:18:00.704493Z","","","","",""
1176,"1","быстро прислали код.
единственное что смущает  коды легкие слишком.","2025-05-10T22:18:08.439256Z",4237692,6.054,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:18:08.439256Z","","","","",""
1177,"1","благодарю","2025-05-10T22:18:11.744604Z",4237536,1.866,5,"Вопрос решен","2025-05-10T22:18:11.744604Z","","","","",""
1178,"1","спасибо! быстро и оперативно закрепили светильник. 👍","2025-05-10T22:18:21.086444Z",4237302,8.314,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:18:21.086444Z","","","","",""
1179,"1","все быстро решили. спасибо","2025-05-10T22:18:34.324514Z",4237239,12.084,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:18:34.324514Z","","","","",""
1180,"1","спасибо!","2025-05-10T22:18:41.658945Z",4237178,5.436,5,"Вопрос решен","2025-05-10T22:18:41.658945Z","","","","",""
1181,"1","оперативное решение вопроса,спасибо","2025-05-10T22:19:14.450050Z",4237163,23.518,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:19:14.450050Z","","","","",""
1182,"1","благодарю за оперативное предоставление информации!","2025-05-10T22:19:42.396778Z",4237053,26.977,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:19:42.396778Z","","","","",""
1183,"1","всё прекрасно и оперативно, но акт хотелось бы получить","2025-05-10T22:20:20.224735Z",4236894,36.307,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:20:20.224735Z","","","","",""
1184,"1","все отлично, большое спасибо!","2025-05-10T22:20:25.808397Z",4236872,3.678,5,"Вопрос решен","2025-05-10T22:20:25.808397Z","","","","",""
1185,"1","спасибо за оперативность! супер!","2025-05-10T22:20:31.106359Z",4236740,4.512,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:20:31.106359Z","","","","",""
1186,"1","спасибо","2025-05-10T22:20:36.492688Z",4236706,1.868,5,"Вопрос решен","2025-05-10T22:20:36.492688Z","","","","",""
1187,"1","быстро, качественно","2025-05-10T22:20:39.858621Z",4236688,2.431,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:20:39.858621Z","","","","",""
1188,"1","оперативно!","2025-05-10T22:20:44.010362Z",4236610,3.386,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:20:44.010362Z","","","","",""
1189,"1","спасибо за быстрый ответ. все понятно объяснили","2025-05-10T22:20:58.660235Z",4236551,13.212,5,"Вопрос решен","2025-05-10T22:20:58.660235Z","","","","",""
1190,"1","молниеносно)","2025-05-10T22:21:08.888245Z",4236530,4.574,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:21:08.888245Z","","","","",""
1191,"1","👍👍👍","2025-05-10T22:21:13.252861Z",4236529,3.308,5,"Вопрос решен","2025-05-10T22:21:13.252861Z","","","","",""
1192,"1","спасибо за оперативность !!","2025-05-10T22:21:24.126665Z",4236487,7.421,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:21:24.126665Z","","","","",""
1193,"1","большое спасибо за оперативный ответ","2025-05-10T22:21:33.791231Z",4236469,6.913,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:21:33.791231Z","","","","",""
1194,"1","все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!","2025-05-10T22:21:50.827198Z",4236406,15.844,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:21:50.827198Z","","","","",""
1195,"1","оперативно, профессионально. все устранено!!! спасибо!","2025-05-10T22:21:58.531777Z",4236382,5.26,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:21:58.531777Z","","","","",""
1196,"1","большое спасибо! очень оперативно!","2025-05-10T22:22:06.140025Z",4236262,6.575,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:22:06.140025Z","","","","",""
1197,"1","мастер молодец 👍","2025-05-10T22:22:21.675847Z",4236102,14.429,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:22:21.675847Z","","","","",""
1198,"1","большое спасибо!!!!","2025-05-10T22:22:25.105607Z",4236053,2.23,5,"Вопрос решен","2025-05-10T22:22:25.105607Z","","","","",""
1199,"1","специалист вышел на связь по заявке достаточно быстро. консультация уже не требовалась. муж справился с задачей самостоятельно .","2025-05-10T22:22:44.129816Z",4235894,17.815,5,"Нравится скорость отработки заявок","2025-05-10T22:22:44.129816Z","","","","",""
1200,"1","добросовестный мастер виктор","2025-05-10T22:22:53.695728Z",4235790,8.54,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:22:53.695728Z","","","","",""
1201,"1","спасибо за консультацию","2025-05-10T22:23:01.692890Z",4235724,7.018,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T22:23:01.692890Z","","","","",""
1202,"1","спасибо большое!","2025-05-10T22:23:07.409535Z",4235621,4.637,5,"Вопрос решен","2025-05-10T22:23:07.409535Z","","","","",""
1203,"1","к сожалению протечка все равно есть небольшая, нужно менять гайку","2025-05-10T22:23:36.352988Z",4235478,21.922,5,"не относится ни к одному из пунктов","2025-05-10T22:23:36.352988Z","","","","",""
1204,"1","батарея опять остыла ((
что-то идёт не так 
почему  заявка закрыты?","2025-05-10T22:23:54.050186Z",4235471,16.741,5,"не относится ни к одному из пунктов","2025-05-10T22:23:54.050186Z","","","","",""
1205,"1","спасибо большое за оперативность!","2025-05-10T22:23:57.607778Z",4235466,2.261,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:23:57.607778Z","","","","",""
1206,"1","спасибо!","2025-05-10T22:24:03.304711Z",4235452,4.11,5,"Вопрос решен","2025-05-10T22:24:03.304711Z","","","","",""
1207,"1","всё отлично, сделали в тот де день. спасибо","2025-05-10T22:24:17.363754Z",4235354,9.691,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:24:17.363754Z","","","","",""
1208,"1","спасибо за оперативность!","2025-05-10T22:24:27.184748Z",4235234,8.817,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:24:27.184748Z","","","","",""
1209,"1","не понимаю как можно отрапортовать что работа выполнена , когда как скрипела дверь и хлопала так и все осталось без изменений.","2025-05-10T22:24:36.841641Z",4235110,8.579,5,"не относится ни к одному из пунктов","2025-05-10T22:24:36.841641Z","","","","",""
1210,"1","спасибо","2025-05-10T22:24:39.362271Z",4234638,1.617,5,"Вопрос решен","2025-05-10T22:24:39.362271Z","","","","",""
1211,"1","спасибо за быстрый ответ!","2025-05-10T22:24:46.215419Z",4234477,5.291,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:24:46.215419Z","","","","",""
1212,"1","благадарю вас за оказанную услугу.","2025-05-10T22:24:52.543365Z",4234433,4.641,5,"Вопрос решен","2025-05-10T22:24:52.543365Z","","","","",""
1213,"1","спасибо , антону, за грамотность в своей работе!","2025-05-10T22:25:06.375631Z",4234406,12.636,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:25:06.375631Z","","","","",""
1214,"1","вопрос не решен!","2025-05-10T22:25:16.489663Z",4234317,6.451,5,"не относится ни к одному из пунктов","2025-05-10T22:25:16.489663Z","","","","",""
1215,"1","большое спасибо за оперативный ответ!","2025-05-10T22:25:26.160367Z",4234285,7.764,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:25:26.160367Z","","","","",""
1216,"1","благодарю за оперативность!","2025-05-10T22:25:31.080208Z",4234223,3.905,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:25:31.080208Z","","","","",""
1217,"1","спасибо дмитрию. пришел оперативно. 
все сделал.","2025-05-10T22:25:38.854224Z",4234085,5.571,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:25:38.855230Z","","","","",""
1218,"1","отличный мастер.","2025-05-10T22:25:43.295017Z",4234019,3.364,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:25:43.295017Z","","","","",""
1219,"1","спасибо!)","2025-05-10T22:25:52.334827Z",4233905,2.421,5,"Вопрос решен","2025-05-10T22:25:52.334827Z","","","","",""
1220,"1","быстро 👍🏻","2025-05-10T22:25:57.008939Z",4233886,7.3,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:25:57.008939Z","","","","",""
1221,"1","спасибо 🤝","2025-05-10T22:25:59.245262Z",4233881,1.405,5,"Вопрос решен","2025-05-10T22:25:59.245262Z","","","","",""
1222,"1","спасибо 🤝","2025-05-10T22:26:02.471301Z",4233877,2.115,5,"Вопрос решен","2025-05-10T22:26:02.471301Z","","","","",""
1223,"1","спасибо 🤝","2025-05-10T22:26:05.055404Z",4233875,1.535,5,"Вопрос решен","2025-05-10T22:26:05.055404Z","","","","",""
1224,"1","спасибо 👍🏻","2025-05-10T22:26:08.166703Z",4233872,2.202,5,"Вопрос решен","2025-05-10T22:26:08.166703Z","","","","",""
1225,"1","спасибо","2025-05-10T22:26:12.378947Z",4233871,1.504,5,"Вопрос решен","2025-05-10T22:26:12.378947Z","","","","",""
1226,"1","спасибо","2025-05-10T22:26:13.999400Z",4233860,0.699,5,"Вопрос решен","2025-05-10T22:26:13.999400Z","","","","",""
1227,"1","спасибо","2025-05-10T22:26:17.173298Z",4233858,1.377,5,"Вопрос решен","2025-05-10T22:26:17.173298Z","","","","",""
1228,"1","спасибо за оперативное решение заявки!","2025-05-10T22:26:25.995732Z",4233842,4.634,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:26:25.995732Z","","","","",""
1229,"1","быстро и четко","2025-05-10T22:26:44.031953Z",4233821,10.779,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:26:44.031953Z","","","","",""
1230,"1","здравствуйте мне нужны подтверждения оплаты а не квитанции. пришлите пожалуйста","2025-05-10T22:26:56.122661Z",4233795,10.434,5,"не относится ни к одному из пунктов","2025-05-10T22:26:56.122661Z","","","","",""
1231,"1","вопрос за декабрь сумма более 12 т.р из-за чего такая большая разница?","2025-05-10T22:27:04.414076Z",4233537,6.802,5,"не относится ни к одному из пунктов","2025-05-10T22:27:04.414076Z","","","","",""
1232,"1","быстро со слов сантехника все сделали","2025-05-10T22:27:11.800035Z",4233528,4.918,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:27:11.800035Z","","","","",""
1233,"1","мастер пришел быстро. пломбу тоже поставил быстро. спасибо","2025-05-10T22:27:20.480369Z",4233496,7.599,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:27:20.480369Z","","","","",""
1234,"1","по самой консультации вопросов нет. а вот то, что при обновлении приложения ""слетают"" настройки - нехорошо","2025-05-10T22:27:42.710935Z",4233386,20.584,5,"Вопрос решен","2025-05-10T22:27:42.710935Z","","","","",""
1235,"1","а как мне получить схемы от застройщика? я боюсь повредить проводку розеток и выключателей при монтаже","2025-05-10T22:27:56.303954Z",4233334,12.325,5,"не относится ни к одному из пунктов","2025-05-10T22:27:56.303954Z","","","","",""
1236,"1","спасибо за консультацию","2025-05-10T22:27:59.462175Z",4233304,2.151,5,"Вопрос решен","2025-05-10T22:27:59.462175Z","","","","",""
1237,"1","спасибо!!!","2025-05-10T22:28:01.661686Z",4233282,1.309,5,"Вопрос решен","2025-05-10T22:28:01.661686Z","","","","",""
1238,"1","оперативно пришли, выполнили осмотр, составили акт! на все интересующие вопросы ответили. благодарю!","2025-05-10T22:28:21.261398Z",4233035,17.519,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T22:28:21.261398Z","","","","",""
1239,"1","все хорошо и быстро.","2025-05-10T22:28:33.217714Z",4233009,10.065,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:28:33.217714Z","","","","",""
1240,"1","мастер молодец . быстро и все качественно сделал","2025-05-10T22:28:53.811066Z",4232957,6.783,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:28:53.811066Z","","","","",""
1241,"1","оперативно восстановили элетроэнергию.","2025-05-10T22:29:22.815956Z",4232822,27.936,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:29:22.815956Z","","","","",""
1242,"1","довольно быстро ликвидировали отсутствие электричества.","2025-05-10T22:29:30.151087Z",4232820,5.777,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:29:30.151087Z","","","","",""
1243,"1","отличный мастер","2025-05-10T22:29:34.405378Z",4232726,3.283,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:29:34.405378Z","","","","",""
1244,"1","спасибо 🙏","2025-05-10T22:29:42.701192Z",4232490,6.903,5,"Вопрос решен","2025-05-10T22:29:42.701192Z","","","","",""
1245,"1","вежливый специалист","2025-05-10T22:29:47.048014Z",4232446,2.444,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:29:47.048014Z","","","","",""
1246,"1","кирилл, спасибо! позвонили, разъяснили, что нет таких ограничении у нас.","2025-05-10T22:30:01.803719Z",4232359,13.732,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T22:30:01.803719Z","","","","",""
1247,"1","оперативно 👍","2025-05-10T22:30:13.992232Z",4232335,11.116,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T22:30:13.992232Z","","","","",""
1248,"1","спасибо большое","2025-05-10T22:30:17.232031Z",4232277,1.973,5,"Вопрос решен","2025-05-10T22:30:17.232031Z","","","","",""
1249,"1","большое спасибо","2025-05-10T22:30:19.916714Z",4232184,1.732,5,"Вопрос решен","2025-05-10T22:30:19.916714Z","","","","",""
1250,"1","ответ на вопрос предоставлен.","2025-05-10T22:30:28.939162Z",4232163,7.835,5,"Вопрос решен","2025-05-10T22:30:28.939162Z","","","","",""
1251,"1","сантехник валерий объяснил все по телефону. пока проблем нет.","2025-05-10T22:31:13.136299Z",4232155,43.148,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T22:31:13.136299Z","","","","",""
